Timestamp,transactions-per-second
2020-02-04 13:45:00,3.36666666666667
2020-02-05 07:15:00,4.18333333333333
2020-02-06 00:45:00,3.16666666666667
2020-02-06 18:15:00,4.43333333333333
2020-02-07 11:45:00,3.55
2020-02-08 05:15:00,2.93333333333333
2020-02-08 22:45:00,2.9
2020-02-09 16:15:00,5.11666666666667
2020-02-10 09:45:00,4.76666666666667
2020-02-11 03:15:00,2.78333333333333
2020-02-11 20:45:00,3.81666666666667
2020-02-12 14:15:00,4.18333333333333
2020-02-13 07:45:00,3.26666666666667
2020-02-14 01:15:00,3.61666666666667
2020-02-14 18:45:00,2.96666666666667
2020-02-15 12:15:00,3.16666666666667
2020-02-16 05:45:00,3.06666666666667
2020-02-16 23:15:00,3.4
2020-02-17 16:45:00,5.18333333333333
2020-02-18 10:15:00,3.21666666666667
2020-02-19 03:45:00,3.03333333333333
2020-02-19 21:15:00,3.51666666666667
2020-02-20 14:45:00,4
2020-02-21 08:15:00,4.06666666666667
2020-02-22 01:45:00,3.18333333333333
2020-02-22 19:15:00,4.16666666666667
2020-02-23 12:45:00,4
2020-02-24 06:15:00,3.18333333333333
2020-02-24 23:45:00,4.05
2020-02-25 17:15:00,5.31666666666667
2020-02-26 10:45:00,3.13333333333333
2020-02-27 04:15:00,2.96666666666667
2020-02-27 21:45:00,4.75
2020-02-28 15:15:00,3.95
2020-02-29 08:45:00,3.41666666666667
2020-03-01 02:15:00,2.55
2020-03-01 19:45:00,4.11666666666667
2020-03-02 13:15:00,4.53333333333333
2020-03-03 06:45:00,3.28333333333333
2020-03-04 00:15:00,3.95
2020-03-04 17:45:00,3.88333333333333
2020-03-05 11:15:00,4.68333333333333
2020-03-06 04:45:00,2.68333333333333
2020-03-06 22:15:00,3.56666666666667
2020-03-07 15:45:00,3.98333333333333
2020-03-08 10:15:00,3.2
2020-03-09 03:45:00,3.38333333333333
2020-03-09 21:15:00,4.9
2020-03-10 14:45:00,4.31666666666667
2020-03-11 08:15:00,2.71666666666667
2020-03-12 01:45:00,2.25
2020-03-12 19:15:00,3.68333333333333
2020-03-13 12:45:00,2.93333333333333
2020-03-14 09:15:00,2.48333333333333
2020-03-15 02:45:00,1.61666666666667
