Date,MarketPrice,MinersRevenue,TradeVolume,TransctionFee,TransactionPerSec,Return
11/16/2021,63584.25,58617039.19,348327874.2,2.621305769,2.8,-0.05366093
11/17/2021,60172.26,56531418.52,831553555.7,2.777579442,4.133333333,0.003474857
11/18/2021,60381.35,53828907.24,549940655.7,2.359574797,2.766666667,-0.057302627
11/19/2021,56921.34,49667132.61,810589480.7,2.658966559,2.45,0.02128692
11/20/2021,58133.02,53936028.21,479879941.5,3.043044798,2.8,0.028296483
11/21/2021,59777.98,50108593.38,233278784.7,2.456430443,1.916666667,-0.017097935
11/22/2021,58755.9,51325923.63,174269411.8,2.532434789,4.483333333,-0.041772486
11/23/2021,56301.52,48326099.81,494762556.3,2.462032104,3.766666667,0.02267612
11/24/2021,57578.22,57141084.07,480199475.9,2.662532668,2.3,-0.006785205
11/25/2021,57187.54,48130860.02,332409438.8,3.015510094,4.8,0.030564525
11/26/2021,58935.45,46589569.53,289094884.2,2.765389885,3.033333333,-0.090730452
11/27/2021,53588.21,49251516.2,777492583,1.91506397,2.25,0.022634456
11/28/2021,54801.15,47788162.45,277078998.5,1.879425142,2.35,0.045457623
11/29/2021,57292.28,52131631.56,252736299.4,2.128552404,2.683333333,0.009358503
11/30/2021,57828.45,48794504.36,367826530.5,2.471659979,4.716666667,-0.013880019
12/1/2021,57025.79,50326073.91,522506214.2,4.09514237,3.066666667,0.003576803
12/2/2021,57229.76,56025370.8,479668944.2,3.420755884,2.266666667,-0.012603233
12/3/2021,56508.48,60163624.38,431885271.3,2.553969326,4.75,-0.049455232
12/4/2021,53713.84,48318140.2,505379017.8,3.351384772,2.85,-0.083032232
12/5/2021,49253.86,52043857.44,1243669816,4.986718443,1.733333333,0.002569748
12/6/2021,49380.43,53085916.58,618347670.1,2.229302142,3.25,0.02398116
12/7/2021,50564.63,49684990.71,595736795.6,2.014915243,2.866666667,0.001597559
12/8/2021,50645.41,53150535.42,308543486.2,1.954473359,2.516666667,-0.002651573
12/9/2021,50511.12,50546267.61,301494308.8,2.088537374,3.333333333,-0.056451728
12/10/2021,47659.68,47537565.14,355604123.6,2.058855926,2,-0.01095727
12/11/2021,47137.46,46068658.14,337628656.5,1.699542428,2.883333333,0.047567476
12/12/2021,49379.67,43658657.59,212503434.7,1.509899689,2.25,0.014936916
12/13/2021,50117.25,43671664.55,202841550.6,2.266477144,1.9,-0.067045977
12/14/2021,46757.09,44651133.47,503961475.6,2.000415862,3.65,0.03498293
12/15/2021,48392.79,43208574.52,345859882.6,2.000790946,2.433333333,0.010164117
12/16/2021,48884.66,35647706.32,432899084.3,1.997833569,2.666666667,-0.02508517
12/17/2021,47658.38,45001267.21,273509536.5,2.350711928,3.25,-0.031156535
12/18/2021,46173.51,37344542.96,356309895,1.696429134,1.683333333,0.014947098
12/19/2021,46863.67,44556197.85,159581106.4,1.582865881,2.966666667,-0.003721219
12/20/2021,46689.28,42533811.44,192533517.7,1.923450858,3.416666667,0.004730208
12/21/2021,46910.13,48349569.82,276202623.5,1.822034892,2.1,0.043155711
12/22/2021,48934.57,45795454.37,345514275.8,1.8405072,4.216666667,-0.006257744
12/23/2021,48628.35,47340546.69,211733671.3,1.831507202,3.05,0.044363833
12/24/2021,50785.69,49180777.12,312600141.9,2.351635804,3.166666667,0.000575556
12/25/2021,50814.92,47109105.27,239081657.9,2.035088607,2.433333333,-0.006770256
12/26/2021,50470.89,42660691.9,123194900.1,1.970658434,1.666666667,0.006542781
12/27/2021,50801.11,47659524.98,141498363.7,2.678836249,3.816666667,-0.002141882
12/28/2021,50692.3,43360200.31,193668918.3,3.411168099,3.216666667,-0.060976519
12/29/2021,47601.26,43919738.5,358069054,2.829209419,1.783333333,-0.025049547
12/30/2021,46408.87,35335901.08,265370559.5,3.3438114,3.916666667,0.015602405
12/31/2021,47132.96,44744369.16,266888972,3.160199469,2.866666667,-0.018742723
1/1/2022,46249.56,50149010.75,313877726.4,2.305435598,1.966666667,0.032730474
1/2/2022,47763.33,48206934.99,180494758.3,2.242059834,2.216666667,-0.009117036
1/3/2022,47327.87,41960366.09,127274108,2.336014463,1.8,-0.018717935
1/4/2022,46441.99,43285514.64,200401831,2.247130966,3.783333333,-0.012467381
1/5/2022,45862.98,43723000.84,246887759.4,2.669277048,3.083333333,-0.052914355
1/6/2022,43436.17,40297229.2,461984932.3,2.498024044,2.35,-0.007264453
1/7/2022,43120.63,38347303.45,393637882.3,2.415027749,3.566666667,-0.036933366
1/8/2022,41528.04,37777816.27,488956956.9,1.797875442,2.416666667,0.00392241
1/9/2022,41690.93,37068053.16,219239676.7,1.560466445,1.9,0.004161816
1/10/2022,41864.44,37634287.25,183137667.4,1.797973159,3.666666667,-0.000368809
1/11/2022,41849,41815945.09,429424725.2,1.76471414,2.666666667,0.02089345
1/12/2022,42723.37,37614100.69,330038460.5,1.831969653,2.55,0.028149231
1/13/2022,43926,49600693.78,306079003.6,1.670150181,3.383333333,-0.031406456
1/14/2022,42546.44,42691914.99,272189573.5,1.518706463,1.533333333,0.012995917
1/15/2022,43099.37,45035758.87,217414772,1.366038283,3.416666667,0.001094216
1/16/2022,43146.53,47466219.96,111568728.7,1.270883649,2.433333333,-0.001021867
1/17/2022,43102.44,43763608.22,107637568.3,1.517689823,1.916666667,-0.019815352
1/18/2022,42248.35,36125898.01,154783167.5,1.500496152,3.4,0.003151129
1/19/2022,42381.48,46790137.07,202865735.1,1.339317925,2.466666667,-0.015894443
1/20/2022,41707.85,46535284.66,219649804.2,1.547104536,2.5,-0.024538067
1/21/2022,40684.42,32978968.48,289428557,1.724873933,3.466666667,-0.10332137
1/22/2022,36480.85,30110451.2,753687064.8,1.581389602,1.966666667,-0.038634516
1/23/2022,35071.43,31485076.14,446318667.5,1.335641739,2.783333333,0.034483624
1/24/2022,36280.82,33828656.38,257365978.5,1.511772025,3.266666667,0.010969984
1/25/2022,36678.82,35087221.53,737386595.8,1.496696716,1.85,0.007360924
1/26/2022,36948.81,31353367.59,288957799.1,1.720214895,3.45,-0.003391449
1/27/2022,36823.5,30227465.24,439495100.7,1.65766855,2.533333333,0.008781077
1/28/2022,37146.85,36132765.51,343642909.1,1.754428953,2.35,0.01677935
1/29/2022,37770.15,35684124.96,252375987.6,2.018046525,2.766666667,0.01102299
1/30/2022,38186.49,35525578.69,147213501.3,1.931850305,1.716666667,-0.007014785
1/31/2022,37918.62,34119747.25,87415311.43,1.864479537,4.416666667,0.015906961
2/1/2022,38521.79,37673152.99,230446207.8,2.079263594,3.383333333,0.005657837
2/2/2022,38739.74,36860308.93,271406357.1,1.675461886,1.966666667,-0.047162423
2/3/2022,36912.68,34674721.34,211170059.7,1.47239032,4.05,0.004868788
2/4/2022,37092.4,31845046.92,163514426.9,2.208525747,3.2,0.121097314
2/5/2022,41584.19,31486890.21,456958267.9,2.269370892,2.516666667,-0.003577321
2/6/2022,41435.43,40981670.3,209490904.4,1.948138181,2.416666667,0.024509218
2/7/2022,42450.98,37290363.05,141085407.5,2.407060556,2.3,0.032579695
2/8/2022,43834.02,43425193.84,403017431.7,2.276238568,4.066666667,0.006827117
2/9/2022,44133.28,39687367.62,366731227.5,2.412612893,3.1,0.005982334
2/10/2022,44397.3,41628004.66,269200808.7,3.338454017,1.766666667,-0.01950997
2/11/2022,43531.11,39575264.29,464258417.5,2.799358236,4,-0.025954771
2/12/2022,42401.27,50024191,322559181.3,2.29835583,2.616666667,-0.003672296
2/13/2022,42245.56,42217994.28,140455080.7,1.765420565,1.5,-0.003329817
2/14/2022,42104.89,40840022.97,90673301.66,1.90687902,3.566666667,0.011306288
2/15/2022,42580.94,48533029.99,187826655.4,2.00324144,2.35,0.045918667
2/16/2022,44536.2,43917652.27,235405883.1,1.675551339,2.616666667,-0.013189046
